"InputText","TaskName","TaskType","Difficulty","HasDeadline","Urgency","TimeExpression","DeadlineType"
"Mình cần ôn gấp cho bài thi giữa kỳ Kinh tế vĩ mô, nội dung khá nhiều.","Thi giữa kỳ Kinh tế vĩ mô, nội dung khá nhiề","ThiCuoiKy","5","1","high","","submission"
"chuẩn bị thi final Kỹ năng mềm rôi lo quá","Thi final Kỹ năng mềm rôi lo quá","ThiCuoiKy","5","1","high","","submission"
"đợt này test nhỏ c++ căng 😵‍💫","Test","KiemTraThuongXuyen","4","1","high","tuần sau","relative"
"mai kt 1 tiết Cd sở dữ liệu sợ toang","Nhắc nhở","NhacNho","5","1","high","mai","relative"
"Chiều mai kiểm tra Lý, ai còn tài liệu ôn tập cho mình xin với.","Kiểm tra Lý, ai còn tài liệu ôn tập cho mình xin ","KiemTraThuongXuyen","3","1","high","mai","relative"
"chuẩn bị thi final Hóa rôi lo quá 😭","Thi final Hóa rôi lo quá 😭","ThiCuoiKy","5","1","high","","submission"
"team mình exam qua môn là được","Thi","ThiCuoiKy","4","1","high","hôm nay","relative"
"m 15p tin học tuan sau","Kiểm tra 15 phút","KiemTraThuongXuyen","3","1","medium","chiều nay","relative"
"ôn Toán sương sương thôi vkl","Ôn tập","OnTap","2","0","low","","none"
"Báo cáo Vật lý thí nghiệm phải nộp trong tuần này, mình đang viết phần nhận xét.","Nhắc nhở","NhacNho","3","0","low","","none"
"Chiều mai kiểm tra Lịch sử Đảng, ai còn tài liệu ôn tập cho mình xin với.","Kiểm tra Lịch sử Đảng, ai còn tài liệu ôn tập cho","KiemTraThuongXuyen","3","1","high","mai","relative"
"hôm nay ôn tập Lý nhé mọi người 😂","Ôn tập","OnTap","3","1","high","hôm nay","relative"
"Thầy nhắc nộp báo cáo Hóa phân tích, mình cần kiểm tra lại format trước khi gửi.","Kiểm tra lại format trước khi gửi","KiemTraThuongXuyen","3","1","high","","submission"
"mai kt 1 tiết Triết sợ toang","Nhắc nhở","NhacNho","5","1","high","mai","relative"
"t ôn môn này dc 1 tiếng mà não load k nổi lun á đừ vãi","Ôn tập","OnTap","3","0","low","","none"
"15p tin học tuan sau","Kiểm tra 15 phút","KiemTraThuongXuyen","3","1","high","thứ 3","weekday"
"test anh văn bà cô gác gắt quá t d copy đc con me j","Kiểm tra","KiemTraThuongXuyen","3","1","low","","submission"
"thầy bảo lm tiểu luạn nộp trc 20 mà mk chưa chọn đề :((","Nhắc nhở","NhacNho","3","0","low","","none"
"cuối tuần phải review lại Mạng máy tính cho kỹ 😂","Review bài","OnTap","2","1","medium","cuối tuần","relative"
"t ôn chương 3 giải tích","Ôn tập","OnTap","2","1","medium","","none"
"Chj ơi, e chưa làm xong bài assingment tuần này, deadline là 10h tối mai 😅","Nhắc nhở","NhacNho","3","1","high","mai","relative"
"tao ôn đề cương","Ôn tập","OnTap","1","0","low","","none"
"Ai có đề cương thi cuối kỳ môn Phương trình vi phân cho mình xin tham khảo.","Thi cuối kỳ môn Phương trình vi phân cho mìn","ThiCuoiKy","3","1","high","","submission"
"bài tậpp vật lí chương 3 nộp thứ mấy z mn","Nhắc nhở","NhacNho","3","0","low","","none"
"Bài tập môn Xác suất thống kê có vài câu khó, mình đang đối chiếu tài liệu.","Bài tập","BaiTap","5","1","low","","submission"
"Đồ án môn Lập trình mobile còn nhiều việc chưa xong, nhóm mình đang chạy deadline.","Làm project","BaiTap","4","1","high","","submission"
"team mình đợt này test nhỏ c++ 😭 💀","Test","KiemTraThuongXuyen","2","1","medium","thứ 3","weekday"
"tao quiz anh văn :)) 🔥","Quiz","KiemTraThuongXuyen","3","1","medium","mai","relative"
"assignment Lập trình về nhà tuần này dài ngoằng","Bài tập","BaiTap","4","1","low","","submission"
"Deadline đồ án Phát triển ứng dụng web đã gần, mình cần hoàn thiện phần demo.","Làm project","BaiTap","4","1","high","","submission"
"Nhóm mình cần nộp bài tập môn Tài chính quốc tế trong tuần này.","Bài tập","BaiTap","3","1","high","","submission"
"bài tập Hóa về nhà tuần này dài ngoằng 👍","Bài tập","BaiTap","4","1","low","","submission"
"team mình mai test anh văn lụm ✨","Test","KiemTraThuongXuyen","3","1","high","hôm nay","relative"
"hôm nay ôn tập Lập trình nhé mọi người","Ôn tập","OnTap","3","1","high","hôm nay","relative"
"pop quiz Lý dễ ăn điểm lắm 😂","Kiểm tra","KiemTraThuongXuyen","3","1","low","","submission"
"exam c cuối tuần","Thi","ThiCuoiKy","5","1","medium","tháng sau","relative"
"Thầy nhắc nộp báo cáo Vật liệu xây dựng, mình cần kiểm tra lại format trước khi gửi.","Kiểm tra lại format trước khi gửi","KiemTraThuongXuyen","3","1","high","","submission"
"em exam c cuối tuần vl 🔥","Thi","ThiCuoiKy","4","1","high","tháng sau","relative"
"ai làm xong assignment Kỹ năng mềm chưa cho t copy tẹo =)) 🔥","Bài tập","BaiTap","3","1","low","","submission"
"Bài tập lớn môn Nguyên lý máy tính phải nộp tuần 12, thầy yêu cầu mô phỏng pipeline.","Bài tập","BaiTap","3","1","high","","submission"
"Mình cần help với bài codding, deadline là 2 ngày nữa","Nhắc nhở","NhacNho","3","0","low","","none"
"ai làm xong assignment Lập trình chưa cho t copy tẹo =)) hz","Bài tập","BaiTap","3","1","low","","submission"
"báo cáo Triết làm thuyết trình ez ak","Ôn tập","OnTap","2","0","low","","none"
"Mình cần nộp báo cáo môn Hóa sinh trước hạn, hiện đang hoàn thiện số liệu.","Nhắc nhở","NhacNho","3","0","low","","none"
"Mình cần chuẩn bị cho bài kiểm tra Lịch sử Đảng, độ khó khá cao.","Kiểm tra Lịch sử Đảng, độ khó khá cao","KiemTraThuongXuyen","3","1","high","","submission"
"lịch thi ra rồi đm 🔥","Thi","ThiCuoiKy","5","1","high","hôm nay","relative"
"Bài tập này khó quá, có ai làm xong chưa, mình cần tham khảo","Bài tập","BaiTap","5","1","low","","submission"
"ai làm xong assignment Hóa chưa cho t copy tẹo =)) 😂","Bài tập","BaiTap","3","1","low","","submission"
"mai lsmf bsai tấp á tao chua xem đề luon mak","Nhắc nhở","NhacNho","3","1","high","mai","relative"
"tao thi giữa kỳ triết","Thi","ThiCuoiKy","4","1","high","thứ 2","weekday"
"pop quiz Kỹ năng mềm dễ ăn điểm lắm","Kiểm tra","KiemTraThuongXuyen","3","1","low","","submission"
"deadline project final là 23h59 chủ nhật nha","Kiểm tra","ThiCuoiKy","3","1","high","chủ nhật","weekday"
"dm mai thi mac thay mo t run wa","Thi mac thay mo t run wa","ThiCuoiKy","3","1","high","mai","relative"
"anh mai test anh văn","Test","KiemTraThuongXuyen","3","1","medium","mai","relative"
"ôn Lý sương sương thôi","Ôn tập","OnTap","2","0","low","","none"
"team mình ô n thi đợt này","Thi","ThiCuoiKy","5","1","medium","tháng sau","relative"
"ôn Triết sương sương thôi hz","Ôn tập","OnTap","2","0","low","","none"
"Bài tập nhóm Marketing đang thiếu một vài phần, cần họp nhóm gấp.","Bài tập","BaiTap","5","1","low","","submission"
"mai thi mác lenin 120 câu trắc nghiệm dã man","Thi mác lenin 120 câu trắc nghiệm dã man","ThiCuoiKy","3","1","high","mai","relative"
"ktra nhanh cuối buổi căng ⏰","Kiểm tra","KiemTraThuongXuyen","2","1","high","hôm nay","relative"
"cô cho bài tập về nhà mon ktvm nhưng mình ghi ko kịp đề, ai chụp giúp mình với","Bài tập","BaiTap","3","1","low","","submission"
"anh xem lại mindmap sinh","Ôn tập","OnTap","3","1","medium","tối nay","relative"
"chuẩn bị thi final Lập trenh roi lo qua","Thi final Lập trenh roi lo qua","ThiCuoiKy","5","1","high","","submission"
"Mình chưa xong bài tập Lập trình Java, tối nay phải làm dứt điểm.","Bài tập","BaiTap","3","1","high","tối nay","relative"
"Đồ án môn Kỹ thuật phần mềm còn nhiều việc chưa xong, nhóm mình đang chạy deadline.","Làm project","BaiTap","4","1","high","","submission"
"team mình chuẩn bị final căng ⏰","Thi cuối kỳ","ThiCuoiKy","5","1","medium","mai","relative"
"Tối nay ăn gì mày?","Nhắc nhở","NhacNho","3","1","high","tối nay","relative"
"có ai rành edit video k phụ t cái clip bài tập này vs","Bài tập","BaiTap","3","1","low","","submission"
"mai có buồi recap môn cơ sở dữ liệu á đi k m","Nhắc nhở","NhacNho","3","1","high","mai","relative"
"hom nay on tập Kỹ nyng mềm nhe mọi người","Nhắc nhở","NhacNho","3","1","high","nay","relative"
"báo cáo Hóa làm thuyết trình ez 🔥","Ôn tập","OnTap","2","0","low","","none"
"thực hành buổi 4 làm cái gì vậy, mk nghỉ buổi đó không biết gì luôn","Nhắc nhở","NhacNho","3","0","low","","none"
"cày de toán tối nay :)) 🙃","Ôn tập","OnTap","2","0","low","","none"
"xem lại mindmap sinh vl 🧠","Ôn tập","OnTap","2","1","medium","tuần sau","relative"
"cuối tuần phải review lại Hóa cho kỹ hz","Review bài","OnTap","2","1","medium","cuối tuần","relative"
"mai có test math k nhỉ","Kiểm tra","KiemTraThuongXuyen","3","1","high","mai","relative"
"Tuần này có bài kiểm tra môn Kỹ thuật nhiệt, mình đang ôn lại nội dung chính.","Kiểm tra môn Kỹ thuật nhiệt, mình đang ôn lại nội","KiemTraThuongXuyen","3","1","high","","submission"
"project môn Kỹ năng mềm đang trễ tiến độ","Làm project","BaiTap","4","1","low","","submission"
"Đợt thi giữa kỳ môn Sinh thái học môi trường khó hơn mình dự kiến, phải tập trung hơn.","Thi giữa kỳ môn Sinh thái học môi trường khó","ThiCuoiKy","5","1","high","","submission"
"Bài tập này khó quá, có ai làm xong chưa?","Bài tập","BaiTap","5","1","low","","submission"
"Bài tập nhóm Thống kê ứng dụng đang thiếu một vài phần, cần họp nhóm gấp.","Bài tập","BaiTap","5","1","low","","submission"
"boi tập Lu về nho tuần noy doi ngoằng","Nhắc nhở","NhacNho","4","0","low","","none"
"m test anh văn đm 😵‍💫","Test","KiemTraThuongXuyen","2","1","medium","tuần sau","relative"
"em học bù phần mạng máy tính x100 📝","Ôn tập","OnTap","2","0","low","","none"
"chuẩn bị thi final Lập trình rôi lo quá","Thi final Lập trình rôi lo quá","ThiCuoiKy","5","1","high","","submission"
